,Senator Name,Decision,Bill
3135,Graham (R-SC),0,31
3136,Grassley (R-IA),0,31
3137,Harris (D-CA),1,31
3138,Hassan (D-NH),1,31
3139,Hatch (R-UT),0,31
3140,Heinrich (D-NM),0,31
3141,Heitkamp (D-ND),0,31
3142,Heller (R-NV),0,31
3143,Hirono (D-HI),1,31
3144,Hoeven (R-ND),0,31
3145,Hyde-Smith (R-MS),0,31
3146,Inhofe (R-OK),0,31
3147,Isakson (R-GA),0,31
3148,Johnson (R-WI),0,31
3149,Jones (D-AL),1,31
3150,Kaine (D-VA),0,31
3151,Kennedy (R-LA),0,31
3152,King (I-ME),0,31
3153,Klobuchar (D-MN),1,31
3154,Lankford (R-OK),0,31
3155,Leahy (D-VT),1,31
3156,Lee (R-UT),0,31
3157,Manchin (D-WV),1,31
3158,Markey (D-MA),1,31
3159,McCain (R-AZ),2,31
3160,McCaskill (D-MO),1,31
3161,McConnell (R-KY),0,31
3162,Menendez (D-NJ),1,31
3163,Merkley (D-OR),1,31
3164,Moran (R-KS),0,31
3165,Murkowski (R-AK),0,31
3166,Murphy (D-CT),1,31
3167,Murray (D-WA),1,31
3168,Nelson (D-FL),1,31
3169,Paul (R-KY),0,31
3170,Perdue (R-GA),0,31
3171,Peters (D-MI),1,31
3172,Portman (R-OH),1,31
3173,Reed (D-RI),1,31
3174,Risch (R-ID),0,31
3175,Roberts (R-KS),0,31
3176,Rounds (R-SD),0,31
3177,Rubio (R-FL),2,31
3178,Sanders (I-VT),1,31
3179,Sasse (R-NE),0,31
3180,Schatz (D-HI),1,31
3181,Schumer (D-NY),1,31
3182,Scott (R-SC),0,31
3183,Shaheen (D-NH),1,31
3184,Shelby (R-AL),0,31
3185,Smith (D-MN),1,31
3186,Stabenow (D-MI),1,31
3187,Sullivan (R-AK),0,31
3188,Tester (D-MT),0,31
3189,Thune (R-SD),0,31
3190,Tillis (R-NC),2,31
3191,Toomey (R-PA),0,31
3192,Udall (D-NM),0,31
3193,Van Hollen (D-MD),1,31
3194,Warner (D-VA),0,31
3195,Warren (D-MA),1,31
3196,Whitehouse (D-RI),1,31
3197,Wicker (R-MS),0,31
3198,Wyden (D-OR),1,31
3199,Young (R-IN),0,31
3200,Alexander (R-TN),0,32
3201,Baldwin (D-WI),1,32
3202,Barrasso (R-WY),0,32
3203,Bennet (D-CO),1,32
3204,Blumenthal (D-CT),1,32
3205,Blunt (R-MO),0,32
3206,Booker (D-NJ),1,32
3207,Boozman (R-AR),0,32
3208,Brown (D-OH),1,32
3209,Burr (R-NC),0,32
3210,Cantwell (D-WA),1,32
3211,Capito (R-WV),0,32
3212,Cardin (D-MD),1,32
3213,Carper (D-DE),1,32
3214,Casey (D-PA),1,32
3215,Cassidy (R-LA),0,32
3216,Cochran (R-MS),0,32
3217,Collins (R-ME),1,32
3218,Coons (D-DE),0,32
3219,Corker (R-TN),0,32
3220,Cornyn (R-TX),0,32
3221,Cortez Masto (D-NV),0,32
3222,Cotton (R-AR),0,32
3223,Crapo (R-ID),0,32
3224,Cruz (R-TX),0,32
3225,Daines (R-MT),1,32
3226,Donnelly (D-IN),0,32
3227,Duckworth (D-IL),1,32
3228,Durbin (D-IL),1,32
3229,Enzi (R-WY),0,32
3230,Ernst (R-IA),0,32
3231,Feinstein (D-CA),1,32
3232,Fischer (R-NE),0,32
3233,Flake (R-AZ),0,32
3234,Gardner (R-CO),0,32
3235,Gillibrand (D-NY),1,32
3236,Graham (R-SC),0,32
3237,Grassley (R-IA),0,32
3238,Harris (D-CA),1,32
3239,Hassan (D-NH),1,32
3240,Hatch (R-UT),0,32
3241,Heinrich (D-NM),1,32
3242,Heitkamp (D-ND),0,32
3243,Heller (R-NV),0,32
3244,Hirono (D-HI),1,32
3245,Hoeven (R-ND),0,32
3246,Inhofe (R-OK),0,32
3247,Isakson (R-GA),0,32
3248,Johnson (R-WI),0,32
3249,Jones (D-AL),0,32
3250,Kaine (D-VA),1,32
3251,Kennedy (R-LA),0,32
3252,King (I-ME),1,32
3253,Klobuchar (D-MN),1,32
3254,Lankford (R-OK),0,32
3255,Leahy (D-VT),1,32
3256,Lee (R-UT),1,32
3257,Manchin (D-WV),0,32
3258,Markey (D-MA),1,32
3259,McCain (R-AZ),2,32
3260,McCaskill (D-MO),1,32
3261,McConnell (R-KY),0,32
3262,Menendez (D-NJ),0,32
3263,Merkley (D-OR),1,32
3264,Moran (R-KS),1,32
3265,Murkowski (R-AK),0,32
3266,Murphy (D-CT),1,32
3267,Murray (D-WA),1,32
3268,Nelson (D-FL),0,32
3269,Paul (R-KY),1,32
3270,Perdue (R-GA),0,32
3271,Peters (D-MI),1,32
3272,Portman (R-OH),0,32
3273,Reed (D-RI),0,32
3274,Risch (R-ID),0,32
3275,Roberts (R-KS),0,32
3276,Rounds (R-SD),0,32
3277,Rubio (R-FL),0,32
3278,Sanders (I-VT),1,32
3279,Sasse (R-NE),0,32
3280,Schatz (D-HI),1,32
3281,Schumer (D-NY),1,32
3282,Scott (R-SC),0,32
3283,Shaheen (D-NH),1,32
3284,Shelby (R-AL),0,32
3285,Smith (D-MN),1,32
3286,Stabenow (D-MI),1,32
3287,Sullivan (R-AK),0,32
3288,Tester (D-MT),1,32
3289,Thune (R-SD),0,32
3290,Tillis (R-NC),0,32
3291,Toomey (R-PA),0,32
3292,Udall (D-NM),1,32
3293,Van Hollen (D-MD),1,32
3294,Warner (D-VA),1,32
3295,Warren (D-MA),1,32
3296,Whitehouse (D-RI),0,32
3297,Wicker (R-MS),0,32
3298,Wyden (D-OR),1,32
3299,Young (R-IN),0,32
3300,Alexander (R-TN),0,33
3301,Baldwin (D-WI),1,33
3302,Barrasso (R-WY),0,33
3303,Bennet (D-CO),0,33
3304,Blumenthal (D-CT),1,33
3305,Blunt (R-MO),0,33
3306,Booker (D-NJ),1,33
3307,Boozman (R-AR),0,33
3308,Brown (D-OH),1,33
3309,Burr (R-NC),0,33
3310,Cantwell (D-WA),1,33
3311,Capito (R-WV),0,33
3312,Cardin (D-MD),1,33
3313,Carper (D-DE),0,33
3314,Casey (D-PA),1,33
3315,Cassidy (R-LA),0,33
3316,Cochran (R-MS),0,33
3317,Collins (R-ME),0,33
3318,Coons (D-DE),0,33
3319,Corker (R-TN),0,33
3320,Cornyn (R-TX),0,33
3321,Cortez Masto (D-NV),1,33
3322,Cotton (R-AR),0,33
3323,Crapo (R-ID),0,33
3324,Cruz (R-TX),0,33
3325,Daines (R-MT),0,33
3326,Donnelly (D-IN),0,33
3327,Duckworth (D-IL),1,33
3328,Durbin (D-IL),1,33
3329,Enzi (R-WY),0,33
3330,Ernst (R-IA),0,33
3331,Feinstein (D-CA),1,33
3332,Fischer (R-NE),0,33
3333,Flake (R-AZ),0,33
3334,Gardner (R-CO),0,33
3335,Gillibrand (D-NY),1,33
3336,Graham (R-SC),0,33
3337,Grassley (R-IA),0,33
3338,Harris (D-CA),1,33
3339,Hassan (D-NH),0,33
3340,Hatch (R-UT),0,33
3341,Heinrich (D-NM),2,33
3342,Heitkamp (D-ND),0,33
3343,Heller (R-NV),0,33
3344,Hirono (D-HI),1,33
3345,Hoeven (R-ND),0,33
3346,Inhofe (R-OK),0,33
3347,Isakson (R-GA),0,33
3348,Johnson (R-WI),0,33
3349,Jones (D-AL),0,33
3350,Kaine (D-VA),0,33
3351,Kennedy (R-LA),0,33
3352,King (I-ME),0,33
3353,Klobuchar (D-MN),1,33
3354,Lankford (R-OK),0,33
3355,Leahy (D-VT),1,33
3356,Lee (R-UT),0,33
3357,Manchin (D-WV),0,33
3358,Markey (D-MA),1,33
3359,McCain (R-AZ),2,33
3360,McCaskill (D-MO),0,33
3361,McConnell (R-KY),0,33
3362,Menendez (D-NJ),1,33
3363,Merkley (D-OR),1,33
3364,Moran (R-KS),0,33
3365,Murkowski (R-AK),0,33
3366,Murphy (D-CT),1,33
3367,Murray (D-WA),1,33
3368,Nelson (D-FL),0,33
3369,Paul (R-KY),0,33
3370,Perdue (R-GA),0,33
3371,Peters (D-MI),0,33
3372,Portman (R-OH),0,33
3373,Reed (D-RI),1,33
3374,Risch (R-ID),0,33
3375,Roberts (R-KS),0,33
3376,Rounds (R-SD),0,33
3377,Rubio (R-FL),0,33
3378,Sanders (I-VT),1,33
3379,Sasse (R-NE),0,33
3380,Schatz (D-HI),1,33
3381,Schumer (D-NY),1,33
3382,Scott (R-SC),0,33
3383,Shaheen (D-NH),0,33
3384,Shelby (R-AL),0,33
3385,Smith (D-MN),1,33
3386,Stabenow (D-MI),0,33
3387,Sullivan (R-AK),0,33
3388,Tester (D-MT),0,33
3389,Thune (R-SD),0,33
3390,Tillis (R-NC),0,33
3391,Toomey (R-PA),0,33
3392,Udall (D-NM),1,33
3393,Van Hollen (D-MD),1,33
3394,Warner (D-VA),0,33
3395,Warren (D-MA),1,33
3396,Whitehouse (D-RI),1,33
3397,Wicker (R-MS),0,33
3398,Wyden (D-OR),1,33
3399,Young (R-IN),0,33
3400,Alexander (R-TN),0,34
3401,Baldwin (D-WI),1,34
3402,Barrasso (R-WY),0,34
3403,Bennet (D-CO),0,34
3404,Blumenthal (D-CT),1,34
3405,Blunt (R-MO),0,34
3406,Booker (D-NJ),1,34
3407,Boozman (R-AR),0,34
3408,Brown (D-OH),1,34
3409,Burr (R-NC),0,34
3410,Cantwell (D-WA),1,34
3411,Capito (R-WV),0,34
3412,Cardin (D-MD),1,34
3413,Carper (D-DE),0,34
3414,Casey (D-PA),1,34
3415,Cassidy (R-LA),0,34
3416,Cochran (R-MS),0,34
3417,Collins (R-ME),0,34
3418,Coons (D-DE),0,34
3419,Corker (R-TN),0,34
3420,Cornyn (R-TX),0,34
3421,Cortez Masto (D-NV),1,34
3422,Cotton (R-AR),0,34
3423,Crapo (R-ID),0,34
3424,Cruz (R-TX),0,34
3425,Daines (R-MT),0,34
3426,Donnelly (D-IN),0,34
3427,Duckworth (D-IL),1,34
3428,Durbin (D-IL),1,34
3429,Enzi (R-WY),0,34
3430,Ernst (R-IA),0,34
3431,Feinstein (D-CA),1,34
3432,Fischer (R-NE),0,34
3433,Flake (R-AZ),0,34
3434,Gardner (R-CO),0,34
3435,Gillibrand (D-NY),1,34
3436,Graham (R-SC),0,34
3437,Grassley (R-IA),0,34
3438,Harris (D-CA),1,34
3439,Hassan (D-NH),0,34
3440,Hatch (R-UT),0,34
3441,Heinrich (D-NM),2,34
3442,Heitkamp (D-ND),0,34
3443,Heller (R-NV),0,34
3444,Hirono (D-HI),1,34
3445,Hoeven (R-ND),0,34
3446,Inhofe (R-OK),0,34
3447,Isakson (R-GA),0,34
3448,Johnson (R-WI),0,34
3449,Jones (D-AL),0,34
3450,Kaine (D-VA),0,34
3451,Kennedy (R-LA),0,34
3452,King (I-ME),0,34
3453,Klobuchar (D-MN),1,34
3454,Lankford (R-OK),0,34
3455,Leahy (D-VT),1,34
3456,Lee (R-UT),0,34
3457,Manchin (D-WV),0,34
3458,Markey (D-MA),1,34
3459,McCain (R-AZ),2,34
3460,McCaskill (D-MO),0,34
3461,McConnell (R-KY),0,34
3462,Menendez (D-NJ),1,34
3463,Merkley (D-OR),1,34
3464,Moran (R-KS),0,34
3465,Murkowski (R-AK),0,34
3466,Murphy (D-CT),1,34
3467,Murray (D-WA),1,34
3468,Nelson (D-FL),0,34
3469,Paul (R-KY),0,34
3470,Perdue (R-GA),0,34
3471,Peters (D-MI),0,34
3472,Portman (R-OH),0,34
3473,Reed (D-RI),1,34
3474,Risch (R-ID),0,34
3475,Roberts (R-KS),0,34
3476,Rounds (R-SD),0,34
3477,Rubio (R-FL),0,34
3478,Sanders (I-VT),1,34
3479,Sasse (R-NE),0,34
3480,Schatz (D-HI),1,34
3481,Schumer (D-NY),1,34
3482,Scott (R-SC),0,34
3483,Shaheen (D-NH),0,34
3484,Shelby (R-AL),0,34
3485,Smith (D-MN),1,34
3486,Stabenow (D-MI),0,34
3487,Sullivan (R-AK),0,34
3488,Tester (D-MT),0,34
3489,Thune (R-SD),0,34
3490,Tillis (R-NC),0,34
3491,Toomey (R-PA),0,34
3492,Udall (D-NM),1,34
3493,Van Hollen (D-MD),1,34
3494,Warner (D-VA),0,34
3495,Warren (D-MA),1,34
3496,Whitehouse (D-RI),1,34
3497,Wicker (R-MS),0,34
3498,Wyden (D-OR),1,34
3499,Young (R-IN),0,34
3500,Alexander (R-TN),0,35
3501,Baldwin (D-WI),2,35
3502,Barrasso (R-WY),0,35
3503,Bennet (D-CO),1,35
3504,Blumenthal (D-CT),1,35
3505,Blunt (R-MO),0,35
3506,Booker (D-NJ),1,35
3507,Boozman (R-AR),0,35
3508,Brown (D-OH),1,35
3509,Burr (R-NC),0,35
3510,Cantwell (D-WA),1,35
3511,Capito (R-WV),0,35
3512,Cardin (D-MD),1,35
3513,Carper (D-DE),1,35
3514,Casey (D-PA),0,35
3515,Cassidy (R-LA),0,35
3516,Cochran (R-MS),0,35
3517,Collins (R-ME),1,35
3518,Coons (D-DE),1,35
3519,Corker (R-TN),0,35
3520,Cornyn (R-TX),0,35
3521,Cortez Masto (D-NV),1,35
3522,Cotton (R-AR),0,35
3523,Crapo (R-ID),0,35
3524,Cruz (R-TX),0,35
3525,Daines (R-MT),0,35
3526,Donnelly (D-IN),0,35
3527,Duckworth (D-IL),1,35
3528,Durbin (D-IL),1,35
3529,Enzi (R-WY),0,35
3530,Ernst (R-IA),0,35
3531,Feinstein (D-CA),1,35
3532,Fischer (R-NE),0,35
3533,Flake (R-AZ),0,35
3534,Gardner (R-CO),0,35
3535,Gillibrand (D-NY),1,35
3536,Graham (R-SC),0,35
3537,Grassley (R-IA),0,35
3538,Harris (D-CA),1,35
3539,Hassan (D-NH),1,35
3540,Hatch (R-UT),0,35
3541,Heinrich (D-NM),1,35
3542,Heitkamp (D-ND),1,35
3543,Heller (R-NV),0,35
3544,Hirono (D-HI),1,35
3545,Hoeven (R-ND),0,35
3546,Inhofe (R-OK),0,35
3547,Isakson (R-GA),0,35
3548,Johnson (R-WI),0,35
3549,Jones (D-AL),1,35
3550,Kaine (D-VA),1,35
3551,Kennedy (R-LA),0,35
3552,King (I-ME),1,35
3553,Klobuchar (D-MN),1,35
3554,Lankford (R-OK),0,35
3555,Leahy (D-VT),1,35
3556,Lee (R-UT),0,35
3557,Manchin (D-WV),0,35
3558,Markey (D-MA),1,35
3559,McCain (R-AZ),2,35
3560,McCaskill (D-MO),1,35
3561,McConnell (R-KY),0,35
3562,Menendez (D-NJ),1,35
3563,Merkley (D-OR),1,35
3564,Moran (R-KS),0,35
3565,Murkowski (R-AK),1,35
3566,Murphy (D-CT),1,35
3567,Murray (D-WA),1,35
3568,Nelson (D-FL),2,35
3569,Paul (R-KY),0,35
3570,Perdue (R-GA),0,35
3571,Peters (D-MI),1,35
3572,Portman (R-OH),0,35
3573,Reed (D-RI),1,35
3574,Risch (R-ID),0,35
3575,Roberts (R-KS),0,35
3576,Rounds (R-SD),0,35
3577,Rubio (R-FL),0,35
3578,Sanders (I-VT),1,35
3579,Sasse (R-NE),0,35
3580,Schatz (D-HI),1,35
3581,Schumer (D-NY),1,35
3582,Scott (R-SC),0,35
3583,Shaheen (D-NH),1,35
3584,Shelby (R-AL),0,35
3585,Smith (D-MN),1,35
3586,Stabenow (D-MI),1,35
3587,Sullivan (R-AK),0,35
3588,Tester (D-MT),1,35
3589,Thune (R-SD),0,35
3590,Tillis (R-NC),0,35
3591,Toomey (R-PA),0,35
3592,Udall (D-NM),1,35
3593,Van Hollen (D-MD),1,35
3594,Warner (D-VA),1,35
3595,Warren (D-MA),1,35
3596,Whitehouse (D-RI),1,35
3597,Wicker (R-MS),0,35
3598,Wyden (D-OR),1,35
3599,Young (R-IN),0,35
3600,Alexander (R-TN),0,36
3601,Baldwin (D-WI),1,36
3602,Barrasso (R-WY),0,36
3603,Bennet (D-CO),1,36
3604,Blumenthal (D-CT),1,36
3605,Blunt (R-MO),0,36
3606,Booker (D-NJ),1,36
3607,Boozman (R-AR),0,36
3608,Brown (D-OH),1,36
3609,Burr (R-NC),0,36
3610,Cantwell (D-WA),1,36
3611,Capito (R-WV),0,36
3612,Cardin (D-MD),1,36
3613,Carper (D-DE),0,36
3614,Casey (D-PA),0,36
3615,Cassidy (R-LA),0,36
3616,Cochran (R-MS),0,36
3617,Collins (R-ME),0,36
3618,Coons (D-DE),1,36
3619,Corker (R-TN),0,36
3620,Cornyn (R-TX),0,36
3621,Cortez Masto (D-NV),0,36
3622,Cotton (R-AR),0,36
3623,Crapo (R-ID),0,36
3624,Cruz (R-TX),0,36
3625,Daines (R-MT),1,36
3626,Donnelly (D-IN),0,36
3627,Duckworth (D-IL),0,36
3628,Durbin (D-IL),1,36
3629,Enzi (R-WY),0,36
3630,Ernst (R-IA),0,36
3631,Feinstein (D-CA),0,36
3632,Fischer (R-NE),0,36
3633,Flake (R-AZ),0,36
3634,Gardner (R-CO),1,36
3635,Gillibrand (D-NY),1,36
3636,Graham (R-SC),0,36
3637,Grassley (R-IA),0,36
3638,Harris (D-CA),1,36
3639,Hassan (D-NH),0,36
3640,Hatch (R-UT),0,36
3641,Heinrich (D-NM),1,36
3642,Heitkamp (D-ND),0,36
3643,Heller (R-NV),1,36
3644,Hirono (D-HI),1,36
3645,Hoeven (R-ND),0,36
3646,Inhofe (R-OK),0,36
3647,Isakson (R-GA),0,36
3648,Johnson (R-WI),0,36
3649,Jones (D-AL),0,36
3650,Kaine (D-VA),0,36
3651,Kennedy (R-LA),0,36
3652,King (I-ME),0,36
3653,Klobuchar (D-MN),0,36
3654,Lankford (R-OK),0,36
3655,Leahy (D-VT),1,36
3656,Lee (R-UT),1,36
3657,Manchin (D-WV),0,36
3658,Markey (D-MA),1,36
3659,McCain (R-AZ),2,36
3660,McCaskill (D-MO),0,36
3661,McConnell (R-KY),0,36
3662,Menendez (D-NJ),1,36
3663,Merkley (D-OR),1,36
3664,Moran (R-KS),0,36
3665,Murkowski (R-AK),1,36
3666,Murphy (D-CT),1,36
3667,Murray (D-WA),1,36
3668,Nelson (D-FL),0,36
3669,Paul (R-KY),1,36
3670,Perdue (R-GA),0,36
3671,Peters (D-MI),0,36
3672,Portman (R-OH),0,36
3673,Reed (D-RI),0,36
3674,Risch (R-ID),0,36
3675,Roberts (R-KS),0,36
3676,Rounds (R-SD),0,36
3677,Rubio (R-FL),0,36
3678,Sanders (I-VT),1,36
3679,Sasse (R-NE),0,36
3680,Schatz (D-HI),1,36
3681,Schumer (D-NY),0,36
3682,Scott (R-SC),0,36
3683,Shaheen (D-NH),0,36
3684,Shelby (R-AL),0,36
3685,Smith (D-MN),1,36
3686,Stabenow (D-MI),0,36
3687,Sullivan (R-AK),1,36
3688,Tester (D-MT),1,36
3689,Thune (R-SD),0,36
3690,Tillis (R-NC),0,36
3691,Toomey (R-PA),0,36
3692,Udall (D-NM),1,36
3693,Van Hollen (D-MD),1,36
3694,Warner (D-VA),0,36
3695,Warren (D-MA),1,36
3696,Whitehouse (D-RI),0,36
3697,Wicker (R-MS),0,36
3698,Wyden (D-OR),1,36
3699,Young (R-IN),0,36
3700,Alexander (R-TN),0,37
3701,Baldwin (D-WI),1,37
3702,Barrasso (R-WY),0,37
3703,Bennet (D-CO),1,37
3704,Blumenthal (D-CT),1,37
3705,Blunt (R-MO),0,37
3706,Booker (D-NJ),1,37
3707,Boozman (R-AR),0,37
3708,Brown (D-OH),1,37
3709,Burr (R-NC),0,37
3710,Cantwell (D-WA),1,37
3711,Capito (R-WV),0,37
3712,Cardin (D-MD),1,37
3713,Carper (D-DE),0,37
3714,Casey (D-PA),0,37
3715,Cassidy (R-LA),0,37
3716,Cochran (R-MS),0,37
3717,Collins (R-ME),0,37
3718,Coons (D-DE),1,37
3719,Corker (R-TN),0,37
3720,Cornyn (R-TX),0,37
3721,Cortez Masto (D-NV),0,37
3722,Cotton (R-AR),0,37
3723,Crapo (R-ID),0,37
3724,Cruz (R-TX),1,37
3725,Daines (R-MT),1,37
3726,Donnelly (D-IN),0,37
3727,Duckworth (D-IL),0,37
3728,Durbin (D-IL),1,37
3729,Enzi (R-WY),0,37
3730,Ernst (R-IA),0,37
3731,Feinstein (D-CA),0,37
3732,Fischer (R-NE),0,37
3733,Flake (R-AZ),0,37
3734,Gardner (R-CO),1,37
3735,Gillibrand (D-NY),1,37
3736,Graham (R-SC),0,37
3737,Grassley (R-IA),0,37
3738,Harris (D-CA),1,37
3739,Hassan (D-NH),0,37
3740,Hatch (R-UT),0,37
3741,Heinrich (D-NM),1,37
3742,Heitkamp (D-ND),0,37
3743,Heller (R-NV),1,37
3744,Hirono (D-HI),1,37
3745,Hoeven (R-ND),0,37
3746,Inhofe (R-OK),0,37
3747,Isakson (R-GA),0,37
3748,Johnson (R-WI),0,37
3749,Jones (D-AL),0,37
3750,Kaine (D-VA),1,37
3751,Kennedy (R-LA),0,37
3752,King (I-ME),0,37
3753,Klobuchar (D-MN),0,37
3754,Lankford (R-OK),0,37
3755,Leahy (D-VT),1,37
3756,Lee (R-UT),1,37
3757,Manchin (D-WV),0,37
3758,Markey (D-MA),1,37
3759,McCain (R-AZ),2,37
3760,McCaskill (D-MO),0,37
3761,McConnell (R-KY),0,37
3762,Menendez (D-NJ),1,37
3763,Merkley (D-OR),1,37
3764,Moran (R-KS),1,37
3765,Murkowski (R-AK),1,37
3766,Murphy (D-CT),1,37
3767,Murray (D-WA),1,37
3768,Nelson (D-FL),0,37
3769,Paul (R-KY),1,37
3770,Perdue (R-GA),0,37
3771,Peters (D-MI),0,37
3772,Portman (R-OH),0,37
3773,Reed (D-RI),0,37
3774,Risch (R-ID),0,37
3775,Roberts (R-KS),0,37
3776,Rounds (R-SD),0,37
3777,Rubio (R-FL),0,37
3778,Sanders (I-VT),1,37
3779,Sasse (R-NE),0,37
3780,Schatz (D-HI),1,37
3781,Schumer (D-NY),1,37
3782,Scott (R-SC),0,37
3783,Shaheen (D-NH),0,37
3784,Shelby (R-AL),0,37
3785,Smith (D-MN),1,37
3786,Stabenow (D-MI),1,37
3787,Sullivan (R-AK),2,37
3788,Tester (D-MT),1,37
3789,Thune (R-SD),0,37
3790,Tillis (R-NC),0,37
3791,Toomey (R-PA),0,37
3792,Udall (D-NM),1,37
3793,Van Hollen (D-MD),1,37
3794,Warner (D-VA),0,37
3795,Warren (D-MA),1,37
3796,Whitehouse (D-RI),0,37
3797,Wicker (R-MS),0,37
3798,Wyden (D-OR),1,37
3799,Young (R-IN),0,37
3800,Alexander (R-TN),2,38
3801,Baldwin (D-WI),1,38
3802,Barrasso (R-WY),0,38
3803,Bennet (D-CO),0,38
3804,Blumenthal (D-CT),0,38
3805,Blunt (R-MO),0,38
3806,Booker (D-NJ),2,38
3807,Boozman (R-AR),0,38
3808,Brown (D-OH),1,38
3809,Burr (R-NC),0,38
3810,Cantwell (D-WA),1,38
3811,Capito (R-WV),0,38
3812,Cardin (D-MD),0,38
3813,Carper (D-DE),0,38
3814,Casey (D-PA),0,38
3815,Cassidy (R-LA),0,38
3816,Cochran (R-MS),0,38
3817,Collins (R-ME),0,38
3818,Coons (D-DE),1,38
3819,Corker (R-TN),0,38
3820,Cornyn (R-TX),0,38
3821,Cortez Masto (D-NV),0,38
3822,Cotton (R-AR),0,38
3823,Crapo (R-ID),0,38
3824,Cruz (R-TX),0,38
3825,Daines (R-MT),1,38
3826,Donnelly (D-IN),0,38
3827,Duckworth (D-IL),0,38
3828,Durbin (D-IL),1,38
3829,Enzi (R-WY),0,38
3830,Ernst (R-IA),0,38
3831,Feinstein (D-CA),0,38
3832,Fischer (R-NE),0,38
3833,Flake (R-AZ),0,38
3834,Gardner (R-CO),1,38
3835,Gillibrand (D-NY),1,38
3836,Graham (R-SC),0,38
3837,Grassley (R-IA),0,38
3838,Harris (D-CA),1,38
3839,Hassan (D-NH),0,38
3840,Hatch (R-UT),0,38
3841,Heinrich (D-NM),1,38
3842,Heitkamp (D-ND),0,38
3843,Heller (R-NV),2,38
3844,Hirono (D-HI),1,38
3845,Hoeven (R-ND),0,38
3846,Inhofe (R-OK),0,38
3847,Isakson (R-GA),0,38
3848,Johnson (R-WI),0,38
3849,Jones (D-AL),0,38
3850,Kaine (D-VA),0,38
3851,Kennedy (R-LA),0,38
3852,King (I-ME),0,38
3853,Klobuchar (D-MN),0,38
3854,Lankford (R-OK),0,38
3855,Leahy (D-VT),1,38
3856,Lee (R-UT),1,38
3857,Manchin (D-WV),0,38
3858,Markey (D-MA),1,38
3859,McCain (R-AZ),2,38
3860,McCaskill (D-MO),0,38
3861,McConnell (R-KY),0,38
3862,Menendez (D-NJ),1,38
3863,Merkley (D-OR),1,38
3864,Moran (R-KS),1,38
3865,Murkowski (R-AK),0,38
3866,Murphy (D-CT),0,38
3867,Murray (D-WA),1,38
3868,Nelson (D-FL),0,38
3869,Paul (R-KY),1,38
3870,Perdue (R-GA),0,38
3871,Peters (D-MI),0,38
3872,Portman (R-OH),0,38
3873,Reed (D-RI),0,38
3874,Risch (R-ID),0,38
3875,Roberts (R-KS),0,38
3876,Rounds (R-SD),0,38
3877,Rubio (R-FL),0,38
3878,Sanders (I-VT),1,38
3879,Sasse (R-NE),0,38
3880,Schatz (D-HI),1,38
3881,Schumer (D-NY),0,38
3882,Scott (R-SC),0,38
3883,Shaheen (D-NH),0,38
3884,Shelby (R-AL),0,38
3885,Smith (D-MN),1,38
3886,Stabenow (D-MI),0,38
3887,Sullivan (R-AK),0,38
3888,Tester (D-MT),1,38
3889,Thune (R-SD),0,38
3890,Tillis (R-NC),0,38
3891,Toomey (R-PA),2,38
3892,Udall (D-NM),1,38
3893,Van Hollen (D-MD),1,38
3894,Warner (D-VA),0,38
3895,Warren (D-MA),1,38
3896,Whitehouse (D-RI),0,38
3897,Wicker (R-MS),0,38
3898,Wyden (D-OR),1,38
3899,Young (R-IN),0,38
